sugas,parklajumi,svarots
LIT(=X,0.0985846699996027,7.172703884007916e-4
LITCON,0.15657560953158425,0.0011391938347337645
LITFUR,4.14626202958221e-7,3.0166870532526724e-9
LITQUA,0.3514351452463421,0.0025569292175908107
LITSP.,0.0303282983423491,2.2065895571430618e-4
LOBHAL,8.84805392975547e-9,6.437559793842625e-11
LOMBIM,0.07417449471589364,5.39669794852647e-4
LOMMAR,0.23610293373252153,0.001717809097312742
LOMOPI,0.056232611474810054,4.0913041625528963e-4
LOMTEM,0.01894317786870825,1.3782447664011454e-4
LOPACH,0.16079454087946873,0.0011698894238810992
LOXSTI,0.22055613235488797,0.0016046955649291561
LYCALC,0.34761054643412415,0.002529102665292894
LYCDIS,0.24067303989760713,0.0017510597216144413
LYCHIP,0.15384243868328568,0.0011193081616779766
LYCHIR,0.12777204587151322,9.296283587437417e-4
LYCPHL,0.2142583091014183,0.0015588746261248375
LYCSP.,0.3350051478339059,0.0024373898345864385
LYCTIT,0.20486869644274364,0.0014905588208515867
LYCVIR,0.5718396694573976,0.004160521730369852
LYGPAS,0.6156687532898035,0.004479408064156305
LYMDIS,0.40058389690673507,0.002914519745540097
LYMMON,0.23594196794088076,0.0017166379619233364
LYTCRU,0.28422327537323283,0.0020679172443375366
MACALT,0.34689625113276196,0.0025239056821489327
MACBRU,0.22161292238969696,0.0016123844297265793
MACCON,0.15097218248278174,0.0010984250996384777
MACLIT,0.4418158741215736,0.0032145103659026644
MACNOT,0.13731753370393066,9.990782617059434e-4
MACROB,0.0046474508329163635,3.381335925771153e-5
MACRUB,0.20058955929851163,0.0014594251936712562
MACSTE,0.09005984610895851,6.552465083886624e-4
MACWAU,0.4995603816519528,0.0036346408521587374
MALCAS,0.09899166847944893,7.202315785911022e-4
MALNEU,0.1717093490629726,0.001249302061820989
MAMBRA,0.4021704043576662,0.0029260626640844785
MANJUR,0.4498608668320177,0.0032730431483943547
MELATH,0.3502206457829773,0.0025480929096556746
MELCIN,0.07079160520145848,5.150569775054302e-4
MELDIA,0.10088034902150883,7.339730114728452e-4
MELDID,0.43141624914497806,0.003138846035472636
MELPER,0.34880813179365727,0.0025378159116422393
MELPHO,0.11848249996108187,8.620406069840722e-4
MELSP.,0.20159107489593267,0.0014667118994192649
MESALB,0.03276176487976732,2.3836407648471938e-4
MESFUR,0.01843490567466726,1.3412645143969981e-4
MICAUR,3.2334115078520376e-4,2.3525263391417415e-6
MICCAL,0.012296649697452101,8.946647287611237e-5
MILMIN,0.20969706400189447,0.0015256884720895312
MIMTIL,0.29806269713792505,0.0021686084311563713
MNISAT,0.05441897061377433,3.9593494798603556e-4
MOMALP,0.44002781347455006,0.00320150101105287
MONMON,0.34576051734682844,0.0025156424479791605
MYTCON,0.36496487140266765,0.0026553671586534836
MYTPAL,2.261357015172909e-16,1.645290717707392e-18
MYTSP.,0.15538139530727313,0.001130505115681311
NEMDEG,0.248805690898498,0.0018102302776670262
NEMMET,0.6085703156118907,0.004427762111998673
NEMSWA,0.004066684887898355,2.9587892813945997e-5
NEPSP.,0.3418855456765435,0.002487449398948327
NOCFIM,0.2771540621700844,0.002016483920069872
NOCPRO,0.27246811176115565,0.0019823904502651577
NOCSP.,0.21271395553205008,0.001547638405680692
NOLAER,0.5053041886794115,0.0036764309468813863
NOMNOC,0.20816966284299915,0.0015145755919379917
NONTYP,1.199783554515811e-5,8.72923970986469e-8
NOTCYN,0.06593295483746,4.797069983078239e-4
NOTDRO,0.1851140272055423,0.0013468301937074913
NOTUDD,0.1766111878795823,0.0012849662663254203
NOTZIC,0.13813040296389084,0.0010049924373055884
NYMANT,0.14317559060811233,0.0010416996018286343
NYMNIT,0.4961743288805137,0.0036100050199697623
NYMPOL,0.14275961073050195,0.0010386730658734833
NYMSP.,0.3086246280137845,0.0022454536471683594
NYMXAN,0.1791453028857309,0.0013034036730208002
OCHPLE,0.26810149940645367,0.0019506203815550286
OCHSYL,0.1414971800546256,0.0010294880258341086
ODEATR,0.11312248892998181,8.230428886357208e-4
ODOBID,0.2261668911752017,0.0016455176436386127
ODOPRU,0.03938103047645833,2.865237265143405e-4
ODOSIE,1.0521597480078079e-16,7.65517631814643e-19
OENJUT,0.043143887355720494,3.1390106434278626e-4
OINV-F,1.7020050757708642e-16,1.238324215887933e-18
OLEARC,0.05722244497298019,4.163321268020457e-4
