sugas,parklajumi,svarots
APHSOC,0.29859956041462116,0.0019921690349103565
APHSP.,0.5335401584225277,0.003559624069823245
APOCRA,0.8615577685107347,0.005748061738035657
ARALEV,0.18879527376683963,0.0012595869123634008
ARCCAJ,0.3374031135530816,0.002251055005471063
ARCL-N,0.17086921112874812,0.0011399894593199947
ARCNOT,5.58994324594827e-8,3.7294468304043564e-10
ARCOPO,0.251289800569684,0.0016765321381873354
ARCPAR,5.380551529567576e-4,3.5897467943557016e-6
ARCPOD,0.3104873244423035,0.0020714807236395217
ARCSP.,7.410372437014091e-10,4.9439840050915895e-12
ARCTI.,0.08316935105865707,5.548816133639976e-4
ARGGOE,0.2066434708208051,0.0013786648689769873
ARGLAO,0.09064949181436607,6.047869272552929e-4
ARGPAP,0.1500392203286599,0.0010010178459265162
ARGSP.,0.17804846170628633,0.001187887321843886
ARIAGE,0.1683336002063342,0.0011230726039930833
ARIART,0.4542095942290058,0.0030303537209692283
ARIMEL,0.17260824832972776,0.0011515918074866773
ATORUB,0.6245786998288528,0.004167006622300053
AUTGAM,0.22437699360683944,0.0014969777523756093
AXYPUT,0.23352683416092265,0.00155802281553947
BENBIC,0.3965234922115624,0.0026454889005915376
BISBET,0.06691355820678309,4.4642771238553283e-4
BISSTR,0.17727807816077687,0.001182747547886291
BOLAQU,0.6111406341011547,0.0040773517735298885
BOLDIA,0.23663187161684207,0.0015787387183469968
BOLEUN,0.5167894382747608,0.003447868158513483
BOLEUP,0.4672150365838168,0.003117122232981068
BOLSEL,0.700092032675481,0.004670809518764617
BOLTIT,0.5655102469725061,0.003772919160961934
BRANUB,5.169462671534528e-4,3.448914474976495e-6
BREDAP,0.14029938437637732,9.360365058257427e-4
BREINO,0.5961839956589824,0.003977565451241028
BUCTHO,0.4422760064564824,0.002950736309601325
BUPPIN,0.553552071650936,0.0036931377086497404
CABEXA,0.3400455226608113,0.0022686843870906295
CABPUS,0.5485104431018918,0.0036595014358200696
CALABI,0.3215801488007719,0.002145488807127504
CALDOM,0.3106548565067006,0.0020725984486307542
CALLUN,0.3042972368924782,0.0020301822678647614
CALMI,0.4072631881461356,0.0027171410143974014
CALPHA,0.13857982491663126,9.245641074583889e-4
CALPOP,0.21245134146130581,0.0014174132851926863
CALPUD,0.035645509262221056,2.3781642440197625e-4
CALRUB,0.14031977157212389,9.361725232398962e-4
CALSP.,0.00757619382434077,5.0546151904487904e-5
CALSTI,0.10962192807501062,7.313654794232343e-4
CAMBIL,0.3640068291246549,0.002428547223817462
CAMOHR,0.12290975235905875,8.200179611725489e-4
CANHIR,0.07360757714717943,4.910882511808473e-4
CARFLO,0.5000017742533424,0.003335865768471415
CARMOR,0.37803620273480903,0.0025221471060360733
CARPAL,0.3561333725566491,0.0023760178217288827
CARSIL,0.3258536089329567,0.00217400008469081
CARSP.,0.027673753917129732,1.8463120158945657e-4
CATFAL,0.060338838050762046,4.02563100227903e-4
CATFRA,0.00572492229768297,3.819500910475355e-5
CATFUL,0.08363065144833487,5.579592748007129e-4
CATNUP,0.03190672850632247,2.128723714372714e-4
CATPRO,0.25531977631000735,0.001703418959019102
CATSPO,0.07128723362196354,4.75607597040328e-4
CAUFIB,0.08743703146182039,5.83354330263749e-4
CAURUF,0.0333793768664872,2.2269745108024875e-4
CELARG,0.1821789528780132,0.0012154447522696342
CELHAW,2.7330290111525726e-5,1.8233971141717811e-7
CELLAC,0.42883065469045084,0.0028610328505119264
CELRIV,0.30151741028681106,0.002011636076843782
CELRUF,0.0012570304231589175,8.386539757393551e-6
CELSID,0.0925280026661304,6.173198028745053e-4
CELSTR,0.015035430916653278,1.0031200266034892e-4
CEPADV,0.24427351106098966,0.0016297215043077056
CERERM,0.351266432675918,0.002343547020661059
CERGRA,0.0033821910497516066,2.256499061857352e-5
CERPIS,0.022418076420145164,1.4956685671088605e-4
CERRUB,0.2683497985463296,0.001790351460819676
CERVIN,0.3437975552344384,0.0022937168523118638
CHATRI,0.6375620499196517,0.004253627741180386
CHICLA,0.37498058681815327,0.002501760929300621
CHLCLO,0.24908749429876967,0.0016618389941243895
CHLSIT,0.266489099715403,0.0017779374217999308
CHLVIR,0.3036784645377631,0.0020260539994808083
CHRCUL,0.5984130617942026,0.003992437129301058
CLECIN,6.4664269343753e-4,4.314211141933747e-6
