"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.33625 0.7246 0.7240
0.33635 0.7192 0.7240
0.33645 0.7228 0.7252
0.33655 0.7144 0.7234
0.33665 0.7162 0.7258
0.33675 0.7228 0.7240
0.33685 0.7240 0.7252
0.33695 0.7228 0.7252
0.33705 0.7198 0.7264
0.33715 0.7198 0.7252
0.33725 0.7317 0.7252
0.33735 0.7198 0.7258
0.33745 0.7180 0.7258
0.33755 0.7281 0.7264
0.33765 0.7192 0.7258
0.33775 0.7258 0.7258
0.33785 0.7162 0.7269
0.33795 0.7287 0.7264
0.33805 0.7252 0.7264
0.33815 0.7258 0.7264
0.33825 0.7200 0.7272
0.33835 0.7264 0.7269
0.33845 0.7222 0.7258
0.33855 0.7234 0.7281
0.33865 0.7252 0.7275
0.33875 0.7335 0.7269
0.33885 0.7264 0.7275
0.33895 0.7293 0.7287
0.33905 0.7264 0.7269
0.33915 0.7335 0.7287
0.33925 0.7234 0.7269
0.33935 0.7353 0.7287
0.33945 0.7269 0.7281
0.33955 0.7210 0.7281
0.33965 0.7252 0.7281
0.33975 0.7299 0.7293
0.33985 0.7317 0.7287
0.33995 0.7287 0.7293
0.34005 0.7341 0.7281
0.34015 0.7287 0.7293
0.34025 0.7317 0.7299
0.34035 0.7281 0.7281
0.34045 0.7240 0.7293
0.34055 0.7329 0.7305
0.34065 0.7150 0.7287
0.34075 0.7258 0.7299
0.34085 0.7311 0.7299
0.34095 0.7293 0.7299
0.34105 0.7293 0.7299
0.34115 0.7281 0.7299
0.34125 0.7222 0.7305
0.34135 0.7293 0.7299
0.34145 0.7311 0.7305
0.34155 0.7299 0.7317
0.34164 0.7347 0.7299
0.34174 0.7341 0.7317
0.34184 0.7353 0.7311
0.34194 0.7389 0.7317
0.34204 0.7329 0.7305
0.34214 0.7359 0.7317
0.34224 0.7281 0.7329
0.34234 0.7311 0.7305
0.34244 0.7353 0.7323
0.34254 0.7329 0.7311
0.34264 0.7341 0.7329
0.34274 0.7293 0.7317
0.34284 0.7329 0.7329
0.34294 0.7317 0.7311
0.34304 0.7275 0.7323
0.34314 0.7335 0.7335
0.34324 0.7313 0.7331
0.34334 0.7371 0.7323
0.34344 0.7353 0.7341
0.34354 0.7377 0.7323
0.34364 0.7335 0.7335
0.34374 0.7299 0.7335
0.34384 0.7389 0.7341
0.34394 0.7317 0.7323
0.34404 0.7419 0.7341
0.34414 0.7305 0.7347
0.34424 0.7275 0.7341
0.34434 0.7293 0.7335
0.34444 0.7240 0.7335
0.34454 0.7395 0.7353
0.34464 0.7269 0.7341
0.34474 0.7371 0.7347
0.34484 0.7389 0.7353
0.34494 0.7401 0.7341
0.34504 0.7407 0.7359
0.34514 0.7281 0.7347
0.34524 0.7323 0.7353
0.34534 0.7341 0.7347
0.34544 0.7299 0.7359
0.34554 0.7383 0.7359
0.34564 0.7305 0.7359
0.34574 0.7365 0.7347
0.34584 0.7413 0.7371
0.34594 0.7371 0.7353
0.34604 0.7293 0.7353
0.34614 0.7323 0.7371
0.34624 0.7287 0.7353
0.34634 0.7419 0.7371
0.34644 0.7353 0.7377
0.34654 0.7389 0.7365
0.34664 0.7425 0.7371
0.34674 0.7299 0.7365
0.34684 0.7335 0.7371
0.34694 0.7383 0.7377
0.34704 0.7431 0.7371
0.34714 0.7377 0.7371
0.34724 0.7407 0.7377
0.34734 0.7407 0.7383
0.34744 0.7353 0.7383
0.34754 0.7431 0.7377
0.34764 0.7383 0.7383
0.34774 0.7383 0.7383
0.34784 0.7389 0.7377
0.34794 0.7323 0.7389
0.34804 0.7365 0.7389
0.34814 0.7341 0.7377
0.34824 0.7415 0.7391
0.34834 0.7460 0.7395
0.34844 0.7425 0.7395
0.34854 0.7377 0.7383
0.34864 0.7311 0.7395
0.34874 0.7454 0.7395
0.34884 0.7413 0.7395
0.34894 0.7431 0.7395
0.34904 0.7401 0.7407
0.34913 0.7419 0.7401
0.34923 0.7466 0.7395
0.34933 0.7413 0.7407
0.34943 0.7425 0.7413
0.34953 0.7353 0.7395
0.34963 0.7443 0.7413
0.34973 0.7401 0.7401
0.34983 0.7413 0.7407
0.34993 0.7460 0.7425
0.35003 0.7454 0.7401
0.35013 0.7371 0.7407
0.35023 0.7431 0.7413
0.35033 0.7419 0.7413
0.35043 0.7431 0.7419
0.35053 0.7431 0.7413
0.35063 0.7449 0.7419
0.35073 0.7466 0.7431
0.35083 0.7419 0.7407
0.35093 0.7413 0.7425
0.35103 0.7478 0.7425
0.35113 0.7508 0.7431
0.35123 0.7389 0.7413
0.35133 0.7526 0.7431
0.35143 0.7466 0.7431
0.35153 0.7437 0.7425
0.35163 0.7311 0.7437
0.35173 0.7413 0.7425
0.35183 0.7496 0.7437
0.35193 0.7413 0.7425
0.35203 0.7419 0.7437
0.35213 0.7460 0.7443
0.35223 0.7508 0.7437
0.35233 0.7371 0.7431
0.35243 0.7526 0.7443
0.35253 0.7502 0.7443
0.35263 0.7431 0.7443
0.35273 0.7437 0.7437
0.35283 0.7401 0.7443
0.35293 0.7478 0.7449
0.35303 0.7443 0.7449
0.35313 0.7466 0.7443
0.35323 0.7454 0.7454
0.35333 0.7403 0.7451
0.35343 0.7526 0.7449
0.35353 0.7449 0.7454
0.35363 0.7526 0.7454
0.35373 0.7508 0.7443
0.35383 0.7407 0.7460
0.35393 0.7437 0.7460
0.35403 0.7449 0.7460
0.35413 0.7484 0.7454
0.35423 0.7413 0.7460
0.35433 0.7407 0.7460
0.35443 0.7472 0.7460
0.35453 0.7419 0.7460
0.35463 0.7508 0.7460
0.35473 0.7449 0.7472
0.35483 0.7550 0.7472
0.35493 0.7478 0.7466
0.35503 0.7490 0.7472
0.35513 0.7490 0.7466
0.35523 0.7466 0.7484
0.35533 0.7472 0.7466
0.35543 0.7526 0.7478
0.35553 0.7514 0.7472
0.35563 0.7562 0.7484
0.35573 0.7478 0.7472
0.35583 0.7502 0.7478
0.35593 0.7502 0.7490
0.35603 0.7466 0.7484
0.35613 0.7514 0.7478
0.35623 0.7431 0.7484
0.35633 0.7556 0.7484
0.35643 0.7526 0.7496
0.35653 0.7544 0.7484
0.35663 0.7520 0.7490
0.35672 0.7604 0.7496
0.35682 0.7484 0.7490
0.35692 0.7532 0.7502
0.35702 0.7484 0.7490
0.35712 0.7425 0.7484
0.35722 0.7550 0.7508
0.35732 0.7508 0.7502
0.35742 0.7496 0.7490
0.35752 0.7556 0.7502
0.35762 0.7544 0.7502
0.35772 0.7514 0.7502
0.35782 0.7550 0.7508
0.35792 0.7538 0.7502
0.35802 0.7544 0.7508
0.35812 0.7472 0.7508
0.35822 0.7454 0.7502
0.35832 0.7546 0.7516
0.35842 0.7574 0.7514
0.35852 0.7484 0.7508
0.35862 0.7514 0.7520
0.35872 0.7484 0.7508
0.35882 0.7466 0.7520
0.35892 0.7604 0.7520
0.35902 0.7544 0.7514
0.35912 0.7574 0.7526
0.35922 0.7508 0.7508
0.35932 0.7645 0.7526
0.35942 0.7520 0.7532
0.35952 0.7580 0.7538
0.35962 0.7550 0.7520
0.35972 0.7580 0.7508
0.35982 0.7526 0.7544
0.35992 0.7526 0.7520
0.36002 0.7484 0.7526
0.36012 0.7604 0.7544
0.36022 0.7556 0.7526
0.36032 0.7550 0.7538
0.36042 0.7520 0.7532
0.36052 0.7592 0.7538
0.36062 0.7514 0.7538
0.36072 0.7574 0.7538
0.36082 0.7580 0.7550
0.36092 0.7526 0.7538
0.36102 0.7580 0.7538
0.36112 0.7562 0.7538
0.36122 0.7526 0.7544
0.36132 0.7562 0.7556
0.36142 0.7550 0.7544
0.36152 0.7592 0.7544
0.36162 0.7628 0.7544
0.36172 0.7598 0.7556
0.36182 0.7598 0.7562
0.36192 0.7640 0.7544
0.36202 0.7586 0.7562
0.36212 0.7562 0.7550
0.36222 0.7657 0.7568
0.36232 0.7562 0.7556
0.36242 0.7592 0.7556
0.36252 0.7592 0.7568
0.36262 0.7568 0.7562
0.36272 0.7556 0.7562
0.36282 0.7592 0.7568
0.36292 0.7651 0.7556
0.36302 0.7622 0.7574
0.36312 0.7604 0.7574
0.36322 0.7586 0.7568
0.36332 0.7642 0.7576
0.36342 0.7526 0.7562
0.36352 0.7669 0.7586
0.36362 0.7568 0.7574
0.36372 0.7789 0.7580
0.36382 0.7622 0.7574
0.36392 0.7663 0.7580
0.36402 0.7562 0.7574
0.36412 0.7634 0.7580
0.36421 0.7645 0.7592
0.36431 0.7484 0.7580
0.36441 0.7663 0.7580
0.36451 0.7616 0.7586
0.36461 0.7598 0.7592
0.36471 0.7568 0.7580
0.36481 0.7651 0.7598
0.36491 0.7586 0.7586
0.36501 0.7604 0.7592
0.36511 0.7634 0.7592
0.36521 0.7669 0.7592
0.36531 0.7651 0.7592
0.36541 0.7622 0.7610
0.36551 0.7628 0.7586
0.36561 0.7669 0.7610
0.36571 0.7645 0.7604
0.36581 0.7562 0.7592
0.36591 0.7711 0.7604
0.36601 0.7640 0.7610
0.36611 0.7562 0.7592
0.36621 0.7717 0.7628
0.36631 0.7580 0.7592
0.36641 0.7723 0.7616
0.36651 0.7604 0.7604
0.36661 0.7622 0.7610
0.36671 0.7634 0.7610
0.36681 0.7622 0.7622
0.36691 0.7651 0.7610
0.36701 0.7651 0.7616
0.36711 0.7616 0.7616
0.36721 0.7604 0.7616
0.36731 0.7580 0.7616
0.36741 0.7681 0.7628
0.36751 0.7574 0.7616
0.36761 0.7675 0.7628
0.36771 0.7645 0.7622
0.36781 0.7645 0.7616
0.36791 0.7634 0.7640
0.36801 0.7771 0.7616
0.36811 0.7622 0.7640
0.36821 0.7663 0.7640
0.36831 0.7696 0.7630
0.36841 0.7663 0.7628
0.36851 0.7687 0.7634
0.36861 0.7645 0.7640
0.36871 0.7663 0.7634
0.36881 0.7693 0.7634
0.36891 0.7657 0.7640
0.36901 0.7681 0.7640
0.36911 0.7693 0.7640
0.36921 0.7640 0.7640
0.36931 0.7729 0.7645
0.36941 0.7586 0.7640
0.36951 0.7616 0.7645
0.36961 0.7723 0.7651
0.36971 0.7717 0.7651
0.36981 0.7699 0.7651
0.36991 0.7705 0.7645
0.37001 0.7687 0.7651
0.37011 0.7711 0.7657
0.37021 0.7830 0.7669
0.37031 0.7741 0.7651
0.37041 0.7717 0.7663
0.37051 0.7729 0.7651
0.37061 0.7711 0.7657
0.37071 0.7592 0.7663
0.37081 0.7753 0.7663
0.37091 0.7616 0.7663
0.37101 0.7717 0.7657
0.37111 0.7645 0.7669
0.37121 0.7669 0.7669
0.37131 0.7735 0.7663
0.37141 0.7699 0.7669
0.37151 0.7693 0.7669
0.37161 0.7657 0.7675
0.37170 0.7663 0.7675
0.37180 0.7741 0.7669
0.37190 0.7669 0.7669
0.37200 0.7628 0.7675
0.37210 0.7771 0.7681
0.37220 0.7848 0.7681
0.37230 0.7759 0.7681
0.37240 0.7669 0.7687
0.37250 0.7801 0.7681
0.37260 0.7729 0.7687
0.37270 0.7681 0.7681
0.37280 0.7735 0.7693
0.37290 0.7825 0.7681
0.37300 0.7735 0.7687
0.37310 0.7836 0.7693
0.37320 0.7830 0.7699
0.37330 0.7731 0.7684
0.37340 0.7759 0.7699
0.37350 0.7825 0.7699
0.37360 0.7771 0.7705
0.37370 0.7759 0.7699
0.37380 0.7819 0.7693
0.37390 0.7753 0.7705
0.37400 0.7747 0.7693
0.37410 0.7801 0.7711
0.37420 0.7783 0.7699
0.37430 0.7705 0.7711
0.37440 0.7705 0.7699
0.37450 0.7663 0.7699
0.37460 0.7789 0.7717
0.37470 0.7663 0.7699
0.37480 0.7836 0.7717
0.37490 0.7819 0.7711
0.37500 0.7801 0.7717
0.37510 0.7735 0.7711
0.37520 0.7813 0.7717
0.37530 0.7765 0.7717
0.37540 0.7723 0.7717
0.37550 0.7717 0.7723
0.37560 0.7729 0.7717
0.37570 0.7777 0.7729
0.37580 0.7771 0.7711
0.37590 0.7836 0.7729
0.37600 0.7830 0.7735
0.37610 0.7825 0.7723
0.37620 0.7932 0.7729
0.37630 0.7801 0.7723
0.37640 0.7741 0.7729
0.37650 0.7807 0.7735
0.37660 0.7765 0.7729
0.37670 0.7753 0.7735
0.37680 0.7848 0.7735
0.37690 0.7830 0.7735
0.37700 0.7771 0.7735
0.37710 0.7771 0.7735
0.37720 0.7795 0.7747
0.37730 0.7777 0.7741
0.37740 0.7789 0.7741
0.37750 0.7777 0.7741
0.37760 0.7753 0.7747
0.37770 0.7878 0.7747
0.37780 0.7836 0.7747
0.37790 0.7813 0.7747
0.37800 0.7813 0.7753
0.37810 0.7729 0.7741
0.37820 0.7878 0.7753
0.37830 0.7845 0.7767
0.37840 0.7717 0.7741
0.37850 0.7825 0.7759
0.37860 0.7813 0.7759
0.37870 0.7765 0.7753
0.37880 0.7723 0.7765
0.37890 0.7842 0.7753
0.37900 0.7842 0.7765
0.37910 0.7830 0.7765
0.37919 0.7789 0.7759
0.37929 0.7872 0.7765
0.37939 0.7777 0.7771
0.37949 0.7962 0.7777
0.37959 0.7807 0.7765
0.37969 0.7783 0.7765
0.37979 0.7807 0.7765
0.37989 0.7848 0.7777
0.37999 0.7830 0.7777
0.38009 0.7830 0.7771
0.38019 0.7830 0.7771
0.38029 0.7902 0.7789
0.38039 0.7830 0.7777
0.38049 0.7735 0.7783
0.38059 0.7830 0.7777
0.38069 0.7914 0.7789
0.38079 0.7777 0.7771
0.38089 0.7860 0.7795
0.38099 0.7717 0.7777
0.38109 0.7759 0.7783
0.38119 0.7813 0.7801
0.38129 0.7842 0.7783
0.38139 0.7866 0.7795
0.38149 0.7854 0.7795
0.38159 0.7872 0.7789
0.38169 0.7807 0.7789
0.38179 0.7813 0.7801
0.38189 0.7830 0.7795
0.38199 0.7890 0.7807
0.38209 0.7890 0.7795
0.38219 0.7944 0.7801
0.38229 0.7765 0.7795
0.38239 0.7890 0.7807
0.38249 0.7926 0.7801
0.38259 0.7890 0.7813
0.38269 0.7830 0.7801
0.38279 0.7848 0.7807
0.38289 0.7950 0.7813
0.38299 0.7813 0.7807
0.38309 0.7842 0.7807
0.38319 0.7896 0.7819
0.38329 0.7896 0.7819
0.38339 0.7881 0.7815
0.38349 0.7878 0.7825
0.38359 0.7783 0.7801
0.38369 0.7908 0.7830
0.38379 0.7902 0.7819
0.38389 0.7920 0.7825
0.38399 0.7795 0.7813
0.38409 0.7944 0.7825
0.38419 0.7830 0.7836
0.38429 0.7860 0.7825
0.38439 0.7884 0.7830
0.38449 0.7842 0.7825
0.38459 0.7896 0.7825
0.38469 0.7962 0.7836
0.38479 0.7890 0.7830
0.38489 0.7890 0.7836
0.38499 0.7866 0.7836
0.38509 0.7974 0.7830
0.38519 0.7950 0.7848
0.38529 0.7866 0.7836
0.38539 0.7872 0.7842
0.38549 0.7902 0.7836
0.38559 0.7890 0.7842
0.38569 0.7932 0.7842
0.38579 0.7938 0.7848
0.38589 0.7962 0.7854
0.38599 0.7932 0.7836
0.38609 0.7950 0.7854
0.38619 0.7801 0.7854
0.38629 0.7950 0.7842
0.38639 0.7950 0.7848
0.38649 0.7848 0.7854
0.38659 0.7980 0.7860
0.38668 0.7854 0.7854
0.38678 0.7878 0.7848
0.38688 0.7872 0.7860
0.38698 0.7950 0.7860
0.38708 0.7926 0.7866
0.38718 0.7860 0.7854
0.38728 0.7938 0.7866
0.38738 0.7884 0.7860
0.38748 0.7872 0.7866
0.38758 0.7956 0.7866
0.38768 0.8010 0.7872
0.38778 0.7956 0.7866
0.38788 0.7986 0.7872
0.38798 0.7986 0.7878
0.38808 0.7866 0.7866
0.38818 0.8010 0.7872
0.38828 0.8069 0.7884
0.38838 0.7934 0.7875
0.38848 0.7926 0.7878
0.38858 0.7962 0.7878
0.38868 0.7884 0.7872
0.38878 0.8021 0.7896
0.38888 0.7992 0.7878
0.38898 0.7920 0.7884
0.38908 0.7932 0.7878
0.38918 0.7920 0.7896
0.38928 0.8004 0.7884
0.38938 0.7980 0.7890
0.38948 0.7962 0.7890
0.38958 0.7908 0.7884
0.38968 0.7908 0.7896
0.38978 0.8021 0.7896
0.38988 0.7944 0.7884
0.38998 0.8027 0.7896
0.39008 0.8016 0.7890
0.39018 0.7908 0.7908
0.39028 0.7854 0.7896
0.39038 0.7950 0.7902
0.39048 0.7938 0.7902
0.39058 0.7914 0.7902
0.39068 0.7914 0.7896
0.39078 0.8033 0.7908
0.39088 0.7920 0.7914
0.39098 0.8004 0.7896
0.39108 0.7980 0.7914
0.39118 0.7896 0.7914
0.39128 0.7974 0.7914
0.39138 0.7974 0.7908
0.39148 0.7992 0.7920
0.39158 0.7968 0.7908
0.39168 0.7950 0.7920
0.39178 0.7980 0.7914
0.39188 0.7962 0.7926
0.39198 0.7980 0.7920
0.39208 0.7986 0.7920
0.39218 0.7968 0.7920
0.39228 0.7998 0.7926
0.39238 0.8081 0.7926
0.39248 0.7968 0.7926
0.39258 0.8057 0.7926
0.39268 0.8010 0.7932
0.39278 0.8010 0.7932
0.39288 0.8051 0.7932
0.39298 0.8016 0.7938
0.39308 0.7962 0.7926
0.39318 0.8153 0.7938
0.39328 0.8033 0.7944
0.39338 0.8042 0.7946
0.39348 0.8075 0.7932
0.39358 0.7938 0.7938
0.39368 0.7968 0.7944
0.39378 0.7944 0.7938
0.39388 0.8021 0.7944
0.39398 0.7950 0.7938
0.39408 0.7962 0.7950
0.39417 0.8141 0.7944
0.39427 0.8016 0.7950
0.39437 0.7926 0.7956
0.39447 0.8057 0.7956
0.39457 0.8105 0.7944
0.39467 0.7980 0.7950
0.39477 0.8093 0.7962
0.39487 0.8027 0.7950
0.39497 0.8075 0.7968
0.39507 0.8027 0.7956
0.39517 0.8099 0.7962
0.39527 0.8099 0.7956
0.39537 0.8057 0.7962
0.39547 0.8051 0.7974
0.39557 0.8069 0.7968
0.39567 0.8057 0.7950
0.39577 0.8135 0.7980
0.39587 0.8057 0.7968
0.39597 0.8075 0.7962
0.39607 0.8051 0.7980
0.39617 0.8087 0.7974
0.39627 0.8141 0.7974
0.39637 0.8081 0.7986
0.39647 0.8135 0.7974
0.39657 0.8153 0.7980
0.39667 0.8099 0.7980
0.39677 0.8153 0.7986
0.39687 0.8004 0.7980
0.39697 0.8057 0.7980
0.39707 0.8045 0.7974
0.39717 0.8099 0.7992
0.39727 0.8075 0.7992
0.39737 0.8135 0.7986
0.39747 0.8027 0.7992
0.39757 0.8081 0.7986
0.39767 0.8075 0.7992
0.39777 0.8045 0.7986
0.39787 0.8105 0.7998
0.39797 0.8010 0.7992
0.39807 0.8033 0.7998
0.39817 0.8081 0.7992
0.39827 0.8010 0.7998
0.39837 0.8042 0.8000
0.39847 0.8033 0.8004
0.39857 0.8135 0.7998
0.39867 0.8147 0.7998
0.39877 0.8087 0.8010
0.39887 0.8021 0.7998
0.39897 0.8087 0.8016
0.39907 0.8129 0.8004
0.39917 0.8141 0.8004
0.39927 0.8027 0.8010
0.39937 0.8153 0.8021
0.39947 0.8129 0.8016
0.39957 0.8039 0.8010
0.39967 0.8135 0.8016
0.39977 0.8183 0.8016
0.39987 0.8147 0.8027
0.39997 0.8201 0.8016
0.40007 0.8129 0.8021
0.40017 0.8051 0.8021
0.40027 0.8135 0.8021
0.40037 0.8051 0.8033
0.40047 0.8177 0.8021
0.40057 0.8183 0.8027
0.40067 0.8165 0.8021
0.40077 0.8069 0.8027
0.40087 0.8016 0.8033
0.40097 0.8153 0.8021
0.40107 0.8063 0.8033
0.40117 0.8135 0.8039
0.40127 0.8117 0.8039
0.40137 0.8081 0.8033
0.40147 0.8159 0.8039
0.40157 0.8111 0.8039
0.40167 0.8063 0.8027
0.40176 0.8195 0.8045
0.40186 0.8153 0.8051
0.40196 0.8135 0.8039
0.40206 0.8016 0.8045
0.40216 0.8147 0.8045
0.40226 0.8207 0.8045
0.40236 0.8063 0.8045
0.40246 0.8075 0.8057
0.40256 0.8117 0.8045
0.40266 0.8117 0.8057
0.40276 0.8189 0.8057
0.40286 0.8141 0.8051
0.40296 0.8189 0.8051
0.40306 0.8117 0.8057
0.40316 0.8218 0.8057
0.40326 0.8135 0.8057
0.40336 0.8179 0.8066
0.40346 0.8207 0.8057
0.40356 0.8195 0.8069
0.40366 0.8218 0.8069
0.40376 0.8248 0.8069
0.40386 0.8129 0.8063
0.40396 0.8141 0.8063
0.40406 0.8177 0.8069
0.40416 0.8171 0.8075
0.40426 0.8099 0.8069
0.40436 0.8254 0.8069
0.40446 0.8248 0.8087
0.40456 0.8218 0.8069
0.40466 0.8117 0.8075
0.40476 0.8248 0.8081
0.40486 0.8195 0.8075
0.40496 0.8302 0.8081
0.40506 0.8153 0.8081
0.40516 0.8165 0.8081
0.40526 0.8093 0.8081
0.40536 0.8195 0.8087
0.40546 0.8212 0.8081
0.40556 0.8242 0.8093
0.40566 0.8236 0.8093
0.40576 0.8236 0.8093
0.40586 0.8212 0.8093
0.40596 0.8165 0.8087
0.40606 0.8212 0.8093
0.40616 0.8201 0.8093
0.40626 0.8135 0.8093
0.40636 0.8248 0.8099
0.40646 0.8105 0.8099
0.40656 0.8183 0.8099
0.40666 0.8183 0.8099
0.40676 0.8153 0.8093
0.40686 0.8099 0.8099
0.40696 0.8159 0.8117
0.40706 0.8207 0.8099
0.40716 0.8171 0.8099
0.40726 0.8159 0.8123
0.40736 0.8212 0.8111
0.40746 0.8195 0.8105
0.40756 0.8195 0.8111
0.40766 0.8284 0.8111
0.40776 0.8230 0.8117
0.40786 0.8177 0.8117
0.40796 0.8314 0.8111
0.40806 0.8260 0.8129
0.40816 0.8260 0.8117
0.40826 0.8290 0.8123
0.40836 0.8227 0.8125
0.40846 0.8218 0.8117
0.40856 0.8171 0.8129
0.40866 0.8254 0.8117
0.40876 0.8242 0.8129
0.40886 0.8254 0.8135
0.40896 0.8171 0.8129
0.40906 0.8195 0.8129
0.40916 0.8183 0.8123
0.40925 0.8290 0.8147
0.40935 0.8189 0.8135
0.40945 0.8224 0.8129
0.40955 0.8272 0.8141
0.40965 0.8183 0.8135
0.40975 0.8302 0.8135
0.40985 0.8314 0.8147
0.40995 0.8248 0.8141
0.41005 0.8230 0.8141
0.41015 0.8177 0.8147
0.41025 0.8224 0.8147
0.41035 0.8260 0.8141
0.41045 0.8278 0.8159
0.41055 0.8332 0.8147
0.41065 0.8266 0.8153
0.41075 0.8308 0.8141
0.41085 0.8236 0.8159
0.41095 0.8224 0.8147
0.41105 0.8218 0.8171
0.41115 0.8290 0.8147
0.41125 0.8290 0.8165
0.41135 0.8212 0.8159
0.41145 0.8195 0.8159
0.41155 0.8224 0.8165
0.41165 0.8177 0.8153
0.41175 0.8266 0.8165
0.41185 0.8177 0.8165
0.41195 0.8272 0.8171
0.41205 0.8230 0.8171
0.41215 0.8248 0.8165
0.41225 0.8308 0.8165
0.41235 0.8356 0.8177
0.41245 0.8266 0.8177
0.41255 0.8326 0.8171
0.41265 0.8332 0.8177
0.41275 0.8338 0.8177
0.41285 0.8332 0.8177
0.41295 0.8212 0.8183
0.41305 0.8386 0.8177
0.41315 0.8230 0.8183
0.41325 0.8266 0.8183
0.41335 0.8326 0.8189
0.41345 0.8281 0.8185
0.41355 0.8415 0.8189
0.41365 0.8254 0.8183
0.41375 0.8254 0.8183
0.41385 0.8266 0.8189
0.41395 0.8338 0.8195
0.41405 0.8338 0.8195
0.41415 0.8266 0.8195
0.41425 0.8290 0.8201
0.41435 0.8284 0.8189
0.41445 0.8350 0.8195
0.41455 0.8284 0.8201
0.41465 0.8308 0.8201
0.41475 0.8332 0.8201
0.41485 0.8350 0.8207
0.41495 0.8308 0.8201
0.41505 0.8403 0.8207
0.41515 0.8320 0.8212
0.41525 0.8326 0.8207
0.41535 0.8290 0.8201
0.41545 0.8421 0.8218
0.41555 0.8290 0.8207
0.41565 0.8290 0.8207
0.41575 0.8350 0.8212
0.41585 0.8284 0.8218
0.41595 0.8332 0.8212
0.41605 0.8368 0.8218
0.41615 0.8356 0.8212
0.41625 0.8296 0.8230
0.41635 0.8320 0.8212
0.41645 0.8356 0.8224
0.41655 0.8284 0.8218
0.41665 0.8380 0.8230
0.41674 0.8421 0.8230
0.41684 0.8272 0.8218
0.41694 0.8314 0.8230
0.41704 0.8242 0.8224
0.41714 0.8290 0.8230
0.41724 0.8392 0.8236
0.41734 0.8433 0.8236
0.41744 0.8356 0.8236
0.41754 0.8320 0.8236
0.41764 0.8260 0.8230
0.41774 0.8326 0.8242
0.41784 0.8302 0.8248
0.41794 0.8326 0.8236
0.41804 0.8386 0.8242
0.41814 0.8409 0.8242
0.41824 0.8421 0.8236
0.41834 0.8380 0.8260
0.41844 0.8328 0.8233
0.41854 0.8290 0.8254
0.41864 0.8403 0.8248
0.41874 0.8439 0.8260
0.41884 0.8392 0.8248
0.41894 0.8386 0.8248
0.41904 0.8362 0.8254
0.41914 0.8386 0.8254
0.41924 0.8362 0.8266
0.41934 0.8368 0.8260
0.41944 0.8368 0.8254
0.41954 0.8439 0.8260
0.41964 0.8308 0.8260
0.41974 0.8397 0.8260
0.41984 0.8392 0.8272
0.41994 0.8397 0.8266
0.42004 0.8356 0.8272
0.42014 0.8374 0.8266
0.42024 0.8314 0.8272
0.42034 0.8362 0.8266
0.42044 0.8344 0.8272
0.42054 0.8403 0.8278
0.42064 0.8350 0.8266
0.42074 0.8380 0.8278
0.42084 0.8392 0.8278
0.42094 0.8308 0.8272
0.42104 0.8362 0.8284
0.42114 0.8403 0.8266
0.42124 0.8326 0.8284
0.42134 0.8409 0.8290
0.42144 0.8344 0.8272
0.42154 0.8403 0.8296
0.42164 0.8403 0.8284
0.42174 0.8481 0.8296
0.42184 0.8481 0.8284
0.42194 0.8386 0.8296
0.42204 0.8415 0.8284
0.42214 0.8469 0.8302
0.42224 0.8338 0.8284
0.42234 0.8296 0.8302
0.42244 0.8380 0.8290
0.42254 0.8344 0.8296
0.42264 0.8374 0.8296
0.42274 0.8457 0.8302
0.42284 0.8463 0.8296
0.42294 0.8481 0.8314
0.42304 0.8380 0.8302
0.42314 0.8386 0.8296
0.42324 0.8421 0.8314
0.42334 0.8314 0.8308
0.42344 0.8364 0.8304
0.42354 0.8386 0.8314
0.42364 0.8481 0.8314
0.42374 0.8421 0.8308
0.42384 0.8463 0.8314
0.42394 0.8451 0.8320
0.42404 0.8517 0.8314
0.42414 0.8451 0.8320
0.42423 0.8415 0.8314
0.42433 0.8439 0.8320
0.42443 0.8409 0.8320
0.42453 0.8421 0.8338
0.42463 0.8499 0.8320
0.42473 0.8439 0.8320
0.42483 0.8487 0.8332
0.42493 0.8499 0.8326
0.42503 0.8433 0.8338
0.42513 0.8523 0.8332
0.42523 0.8457 0.8326
0.42533 0.8421 0.8344
0.42543 0.8523 0.8326
0.42553 0.8421 0.8332
0.42563 0.8499 0.8338
0.42573 0.8421 0.8338
0.42583 0.8409 0.8350
0.42593 0.8457 0.8332
0.42603 0.8457 0.8344
0.42613 0.8445 0.8344
0.42623 0.8511 0.8344
0.42633 0.8463 0.8344
0.42643 0.8421 0.8350
0.42653 0.8463 0.8344
0.42663 0.8439 0.8344
0.42673 0.8487 0.8356
0.42683 0.8517 0.8356
0.42693 0.8523 0.8362
0.42703 0.8529 0.8350
0.42713 0.8445 0.8356
0.42723 0.8523 0.8356
0.42733 0.8469 0.8362
0.42743 0.8481 0.8356
0.42753 0.8577 0.8368
0.42763 0.8535 0.8362
0.42773 0.8481 0.8362
0.42783 0.8421 0.8368
0.42793 0.8421 0.8362
0.42803 0.8541 0.8380
0.42813 0.8421 0.8362
0.42823 0.8517 0.8356
0.42833 0.8618 0.8380
0.42843 0.8507 0.8376
0.42853 0.8475 0.8368
0.42863 0.8481 0.8374
0.42873 0.8588 0.8380
0.42883 0.8565 0.8380
0.42893 0.8529 0.8380
0.42903 0.8600 0.8386
0.42913 0.8499 0.8380
