sugas,parklajumi,svarots
COLIA.,0.019800967664179662,1.1902643158715091e-4
COLLUT,0.09791354739510723,5.885722530400292e-4
COLPAL,0.1431541904502224,8.605201899734169e-4
COLPEN,0.13381866709489024,8.044030319219027e-4
COLSAL,0.15614628099653266,9.386174932371327e-4
COLSP.,0.5436345344300171,0.0032678644709775006
COLSPI,0.15370199581001612,9.239245474949554e-4
COMBAJ,0.5761749687456518,0.0034634696476827133
CONVAC,0.3211255743569443,0.001930331479517867
CORCOR,0.1044400663185523,6.278040861159944e-4
COSCOS,0.6368496655608552,0.003828193875913765
COSCRI,0.2164156189500688,0.0013009050517238177
COSOCE,0.670869316041797,0.004032690831277909
COSTRA,0.4079315684192835,0.002452134650395562
CRAHER,0.09235194531468012,5.551406722825674e-4
CRALAT,0.1542632376306746,9.272982518665504e-4
CRAPER,0.4419438578555981,0.002656587357473986
CRASP.,0.45790602034465483,0.0027525381854188085
CROELI,0.22919208637811891,0.0013777062137701208
CRYCHA,0.07245192050687677,4.3551879412286976e-4
CRYGEM,0.21164245790084082,0.0012722129020917494
CUCLAC,0.27084671637729185,0.0016280981164271693
CUCLUC,0.47448318207869644,0.0028521858612551494
CUCSP.,0.3733932501564807,0.0022445199092594723
CUPARG,0.42501644666602156,0.002554834282368039
CUPMIN,0.1670965186803702,0.0010044409286693388
CYASEM,0.13517739619291122,8.125705456906176e-4
CYBMES,0.11466474983839062,6.892661123217084e-4
CYCALB,0.431334050492849,0.0025928102970983143
CYCPEN,0.4876588108560939,0.002931386438918209
CYCPUN,0.5783792433166908,0.0034767198554947133
CYDPER,0.5222608357934315,0.003139384129931636
CYDPOM,0.42378203413659293,0.002547414053166304
CYDSTR,0.007421404740484616,4.461111894151693e-5
DEIELP,0.6560923463100014,0.003943864365487109
DEIPOR,0.35450342630650866,0.0021309704926701298
DEIRIB,0.39596699165204513,0.0023802138785319147
DELBAN,0.18070008538519297,0.001086213902050936
DENLUT,0.2033135683766093,0.0012221467631047004
DENPIN,0.3422302934814102,0.0020571949464775435
DEPSP.,0.5821249577643918,0.003499235877540485
DIACHR,0.6286519453974619,0.0037789162146020967
DIAMEN,0.06173190565445871,3.7107926085941086e-4
DIARET,0.5634360232466071,0.0033868940352858785
DIASAN,0.11389289498263577,6.846263830548447e-4
DIASTE,0.38993038442432854,0.002343926974306112
DICHIS,0.2667415145745479,0.0016034211647845643
DICPET,0.2542118025268178,0.00152810328440876
DICSP.,0.4362195429488238,0.002622177686785667
DILCAE,0.5320422170575454,0.0031981814032571733
DIUFAG,0.002372260446527339,1.4259994790875208e-5
DRECUR,0.42956902346289183,0.002582200468700346
DREFAL,0.4558259816323178,0.0027400347770151633
DRYERE,0.15795896921215236,9.495138197977585e-4
DYSTRU,0.4708189907204025,0.0028301598860893404
ECLSIL,0.1489542836470239,8.953853747359311e-4
ECTCRE,0.19281144036587064,0.0011590169786219442
EILCOM,0.2770195725987421,0.0016652040327238215
EILDEP,0.5023247408504836,0.0030195454290617594
EILGRI,0.4189677566763733,0.0025184747469425475
EILLUT,0.15470903555220802,9.299780065486958e-4
EILSOR,0.12038154740880855,7.236305952325051e-4
ELECOR,0.10356304345359538,6.225321769948557e-4
ELONYM,0.5098701196052766,0.0030649017734277564
EMAATO,0.1810945082206251,0.0010885848337869087
EMMMON,0.41858207375886003,0.0025161563520956745
EMMTRA,0.20839266311744584,0.001252677923649368
ENAPAL,0.1146653181669461,6.892695286254504e-4
