sugas,parklajumi,svarots
MAMBRA,0.6046062805032694,0.002958645359312903
MANJUR,0.30581021941567443,0.0014964845977972821
MELATH,0.33832098444784897,0.0016555762698356364
MELCIN,0.3666949613762879,0.001794424538323187
MELDIA,0.3101475320003905,0.0015177092693967535
MELDID,0.3205794205049758,0.0015687577938799423
MELPER,0.5060102474313768,0.0024761649334529554
MELPHO,0.3160293404269696,0.0015464919429594235
MELSP.,0.3546351105152206,0.001735409567862738
MESALB,0.24188513889542895,0.0011836667377719177
MESFUR,0.0836111400103677,4.0915173949668905e-4
MICAUR,0.0563332521706207,2.756671911692277e-4
MICCAL,0.208370209381286,0.0010196611793245607
MILMIN,0.41247574792387603,0.0020184531599775463
MIMTIL,0.6384158176516745,0.0031240925824237544
MNISAT,0.2127510818591991,0.0010410990115874512
MOMALP,0.4421501943731925,0.0021636652857999383
MONMON,0.5419001713680057,0.0026517925448843356
MYTCON,0.24404900306285118,0.0011942556232724093
MYTPAL,0.010585446708133455,5.179996270168374e-5
MYTSP.,0.18559453627382755,9.082082524900614e-4
NEMDEG,0.2903834885240829,0.0014209937747052957
NEMMET,0.33408990440546255,0.0016348714479772397
NEMSWA,0.15949456589689123,7.804878520839507e-4
NEPSP.,0.5094864262820099,0.002493175640678832
NOCFIM,0.537807146141467,0.0026317632953006733
NOCPRO,0.5171231370060733,0.0025305459417702424
