x,y
613350,333050
633850,216050
478750,248650
588150,377150
514350,311050
523350,324750
382650,299450
326750,267050
585950,364550
759950,237550
513850,315050
573550,411350
614350,411150
709550,284150
519650,301350
707450,267250
724250,346450
591050,339150
498150,310650
707450,260650
573650,413950
470350,316550
723050,325650
407450,345150
618350,404450
530450,340450
576150,295750
593150,284150
662350,194650
714050,203650
650850,220450
469050,309950
527850,322150
704350,269050
653250,227750
615750,368050
611450,283950
503650,313250
531550,323250
513850,307150
620750,401650
526650,325150
573450,352950
695050,200050
507350,313550
660450,194850
526550,322550
585850,419150
451150,340750
720150,345950
494850,254250
629050,369850
537950,339850
539750,296550
494050,278750
678150,195750
575050,298850
504650,314550
567150,332850
526550,373550
614450,411250
644150,299850
506550,316850
476850,266350
378350,383250
472750,313050
668250,337850
520350,304450
656850,194950
657050,375650
580950,361650
662050,201750
602650,251450
660750,202650
435450,289650
607250,300050
708050,203150
575150,412150
579750,397150
472550,315150
586250,362350
731050,358050
438650,276050
600150,307950
650450,196150
709850,205350
580750,359150
450250,329250
576250,357150
501750,311050
671250,367050
619950,402650
538650,340250
722550,302550
582650,384450
504750,314250
334850,236750
569650,373850
432050,367050
505250,312750
529750,307750
519350,323950
401250,256950
507050,314750
585050,362950
525750,296950
513850,303850
551050,334650
652750,229450
685750,367350
381650,360250
516450,316150
681850,277250
475150,314250
636650,306050
521250,320950
531350,311150
648750,196650
509750,287250
339450,292550
651850,236750
578750,366250
400450,280650
659250,307450
439150,360250
520950,302350
571250,312250
740250,228350
512850,306750
619450,402650
544350,337450
582050,366550
465350,291950
618650,412150
576650,260450
628250,398150
566650,315750
458550,322150
709850,204950
581050,363250
662650,194650
344250,345250
339750,254150
512750,300650
671950,307150
470150,311750
432250,310750
620950,413050
467550,294350
571050,369150
467750,307350
505350,315950
431150,256850
505450,309050
327050,308150
575150,399750
450250,324050
536050,317350
324150,269050
402250,282550
624450,400950
516850,313850
525850,305150
382450,365250
568650,370450
625950,373250
507750,314150
554650,336650
485450,305250
581950,358450
331350,256150
617350,405950
591850,298450
416450,260350
413550,350850
728850,290450
572650,371250
724350,241450
651550,350450
598750,297650
713750,305950
561850,247350
523950,300850
527750,323950
620750,396350
625350,397450
686050,224750
395950,353950
627050,397250
572650,356950
606650,301850
381550,308950
469050,293650
622050,395150
663550,381750
562550,376350
553550,335650
537650,376850
511950,312250
513750,304050
738450,287350
367650,318450
542950,337950
582050,337950
529250,322050
516250,317650
537450,297650
526750,344350
371050,272550
624650,402550
512750,300150
